timestamp,data
2017-01-01,0.1002944967709482
2017-01-08,0.10147905200719831
2017-01-15,0.11003884868696331
2017-01-22,0.05470488844439389
2017-01-29,0.10147905200719831
2017-02-05,0.06326468512415886
2017-02-12,0.22014387520030143
2017-02-19,0.10147905200719831
2017-02-26,0.22014387520030143
2017-03-05,0.15441122017800807
2017-03-12,0.19757135389372707
2017-03-19,0.1274697973858565
2017-03-26,0.12315226942300794
2017-04-02,0.06326468512415886
2017-04-09,0.1762658708263189
2017-04-16,0.10147905200719831
2017-04-23,0.22014387520030143
2017-04-30,0.10147905200719831
2017-05-07,0.10147905200719831
2017-05-14,0.2669180387631058
2017-05-21,0.12315226942300794
2017-05-28,0.10147905200719831
2017-06-04,0.05470488844439389
2017-06-11,0.10147905200719831
2017-06-18,0.05470488844439389
2017-06-25,0.26642457423731686
2017-07-02,0.06326468512415886
2017-07-09,0.1586251389235258
2017-07-16,0.06326468512415886
2017-07-23,0.2669180387631058
2017-07-30,0.10147905200719831
2017-08-06,0.10147905200719831
2017-08-13,0.10647506769746543
2017-08-20,0.10147905200719831
2017-08-27,0.2669180387631058
2017-09-03,0.10558975916355848
2017-09-10,0.05470488844439389
2017-09-17,0.06326468512415886
2017-09-24,0.10007720170542594
2017-10-01,0.3540989795699716
2017-10-08,0.10147905200719831
2017-10-15,0.08529393696226178
2017-10-22,0.20583569826558232
2017-10-29,0.10888581313192844
2017-11-05,0.09666070062667134
2017-11-12,0.05470488844439389
2017-11-19,-0.003792879264801763
2017-11-26,0.06326468512415886
2017-12-03,-0.031221393216401355
2017-12-10,0.049565388727933174
2017-12-17,0.06326468512415886
2017-12-24,0.17804657197557391
2017-12-31,0.041382309747859836
2018-01-07,0.10147905200719831
2018-01-14,0.30914813764393334
2018-01-21,0.11003884868696331
2018-01-28,0.06326468512415886
2018-02-04,0.10147905200719831
2018-02-11,0.05805967720225452
2018-02-18,0.10980908535420894
2018-02-25,0.05456140441820023
2018-03-04,0.10147905200719831
2018-03-11,0.10147905200719831
2018-03-18,0.049565388727933174
2018-03-25,0.10147905200719831
2018-04-01,0.10647506769746543
2018-04-08,0.22014387520030143
2018-04-15,0.06326468512415886
2018-04-22,0.06326468512415886
2018-04-29,0.06661947388201955
2018-05-06,0.12315226942300794
2018-05-13,0.10147905200719831
2018-05-20,0.08865608079358936
2018-05-27,0.10147905200719831
2018-06-03,0.06326468512415886
2018-06-10,0.22014387520030143
2018-06-17,0.06326468512415886
2018-06-24,0.11503486437723043
2018-07-01,0.18799689607694745
2018-07-08,0.1632330685853958
2018-07-15,0.2569565889425576
2018-07-22,0.17500716354697946
2018-07-29,0.10631684428080918
2018-08-05,0.10631684428080918
2018-08-12,0.11501686973497272
2018-08-19,0.10631684428080918
2018-08-26,0.1565236709546298
2018-09-02,0.11501686973497272
2018-09-09,0.11501686973497272
2018-09-16,0.05622274400666358
2018-09-23,0.27241892777383325
2018-09-30,0.27241892777383325
2018-10-07,0.10670687351375815
2018-10-14,0.3178832827601582
2018-10-21,0.11707468908280136
2018-10-28,0.2114405944943428
2018-11-04,0.27241892777383325
2018-11-11,0.196884511038661
2018-11-18,0.11540689896792172
2018-11-25,0.15046329749748108
2018-12-02,0.11501686973497272
2018-12-09,0.17212575701996685
2018-12-16,0.05470488844439389
2018-12-23,0.24618447329849003
2018-12-30,0.10631684428080918
2019-01-06,0.10631684428080918
2019-01-13,0.14704977851361037
2019-01-20,0.08124951785430312
2019-01-27,0.28924157880246637
2019-02-03,0.07193332426249979
2019-02-10,0.1602731777355075
2019-02-17,0.10631684428080918
2019-02-24,0.07193332426249979
2019-03-03,0.15157315228134394
2019-03-10,0.3179503218270838
2019-03-17,0.10967163303866981
2019-03-24,0.05622274400666358
2019-03-31,0.10552231827750802
2019-04-07,0.10631684428080918
2019-04-14,0.05470488844439389
2019-04-21,0.2507291189394891
2019-04-28,0.1518733337521553
2019-05-05,0.10631684428080918
2019-05-12,0.10631684428080918
2019-05-19,0.26996616255491973
2019-05-26,0.11540689896792172
2019-06-02,0.2011336347553879
2019-06-09,0.08451734939590094
2019-06-16,0.15563023053109645
2019-06-23,0.07254949240013958
2019-06-30,0.11540689896792172
2019-07-07,0.10631684428080918
2019-07-14,0.11540689896792172
2019-07-21,0.2507291189394891
2019-07-28,0.186950702033937
2019-08-04,0.11540689896792172
2019-08-11,0.2723154924809933
2019-08-18,0.15667320210486652
2019-08-25,0.10631684428080918
2019-09-01,0.05622274400666358
2019-09-08,0.11837165849283338
2019-09-15,0.10631684428080918
2019-09-22,0.11837165849283338
2019-09-29,0.27235188870690763
2019-10-06,0.17163899689912795
2019-10-13,0.11540689896792172
2019-10-20,0.11540689896792172
2019-10-27,0.022097369935363514
2019-11-03,0.1602731777355075
2019-11-10,0.2507291189394891
2019-11-17,0.11904991306364537
2019-11-24,0.1489775400608778
2019-12-01,0.10670687351375815
2019-12-08,0.25143295535817745
2019-12-15,0.16312594804912806
2019-12-22,0.11135211121290922
2019-12-29,0.27191405445337297
2020-01-05,0.27241892777383325
2020-01-12,0.2728089570067823
2020-01-19,0.14976007975637914
2020-01-26,0.27241892777383325
2020-02-02,0.12213249057531358
2020-02-09,0.10670687351375815
2020-02-16,0.10631684428080918
2020-02-23,0.10670687351375815
2020-03-01,0.07193332426249979
2020-03-08,0.10631684428080918
2020-03-15,0.11503486437723043
2020-03-22,0.11501686973497272
2020-03-29,0.2507291189394891
2020-04-05,0.27241892777383325
2020-04-12,0.319494139123708
2020-04-19,0.11501686973497272
2020-04-26,0.2507291189394891
